emp_no,last_name,first_name,gender,to_date,salary
275792,Camarinopoulos,Martine,F,1989-06-11,41193
275930,Rosis,Nagui,F,1987-08-18,49263
275798,Gente,Anneke,F,1998-04-08,40000
275932,Millington,Mantis,M,1991-11-25,73157
275803,Erdmenger,Jaroslava,F,1988-03-31,40000
275955,Menhoudj,Domenick,M,1989-06-03,40000
275811,McAlpine,Sailaja,M,1986-05-19,54185
275816,Kavvadias,Rosalyn,M,1987-10-02,55026
275828,Terlouw,Yifei,M,1989-11-03,55439
275964,Shrader,Dines,M,1991-04-02,49840
275977,Wilfing,Ibibia,M,1989-08-21,72598
275847,Streng,Fay,M,1988-06-02,40000
275851,Glowinski,Panayotis,M,1988-02-27,40000
275854,Kavraki,Szabolcs,F,1996-01-15,41386
275980,Ponthieu,Mostafa,F,1989-12-11,85283
275865,Fritzsche,Joydip,M,1989-10-25,40000
275872,Thummel,Sadun,M,1989-11-20,61830
275873,Haumacher,Tuval,F,1989-06-23,40000
275991,Staudhammer,Tzu,F,1990-10-04,40000
275880,Picaronny,Geraldo,F,1999-04-01,41094
276010,Baig,Khoa,F,1989-01-28,56029
275908,Ratnaker,Bodo,M,1989-09-14,40000
276019,Erev,Abdulla,M,1989-10-21,40000
276044,Whitcomb,Atreye,M,1996-01-12,48080
276046,Hartvigsen,Sanjai,F,1987-10-14,64857
276114,Zuberek,Moni,F,1989-06-26,65774
276053,Lyonns,True,F,1986-06-06,69751
276127,Broomell,Hsiangchu,M,1997-02-20,40000
276054,Gils,Manohar,F,1986-12-12,40000
276056,Frezza,Piyawadee,M,1994-11-27,40000
276143,Hedayat,Vishv,M,1988-11-02,74853
276058,Tchuente,Shiv,M,1999-10-12,48872
276074,Penz,Niranjan,F,1986-10-24,40000
276153,Copas,Kazuhito,F,1989-04-08,41491
276079,Brlek,Jessie,M,1987-02-24,79890
276177,Rettelbach,Augustine,M,1988-12-07,40000
276178,Gerlach,Jacqueline,F,1986-08-18,40000
276088,Zastre,Uma,F,1989-01-18,66286
276179,Matteis,Stein,M,1997-07-11,51098
276089,Goldhammer,Achilleas,F,1987-10-03,54001
276091,Halevi,Szabolcs,F,1999-02-13,77397
276289,Gilg,Yuchang,M,1999-11-07,78960
276228,Bierbaum,Seongbin,M,1989-07-21,40000
276293,Covnot,Munehiko,M,1986-04-16,67927
276240,Kitsuregawa,Aamod,F,1997-08-15,40000
276242,Itzigehl,Nikolaus,M,1989-03-04,40000
276244,Hofmeyr,Shigeichiro,F,1989-02-25,71246
276245,Merks,Kwee,M,1988-04-10,40000
276254,Kalorkoti,Saddek,M,1992-03-20,40554
276258,Denis,Ulf,M,1987-03-01,59309
276263,Braunmuhl,Sverrir,F,2000-09-19,40000
276268,Cmelik,Souichi,M,2000-09-19,40000
276272,Aloisi,Sverrir,M,1989-02-26,42317
276273,Kushnir,Anyuan,F,1987-07-21,56929
276468,DuCasse,Rosalie,F,1994-11-19,65998
276475,Passino,Susanne,M,1987-11-27,53480
276476,Kropf,Susuma,M,1994-08-29,40000
276484,Flasterstein,Limsoon,M,1987-03-19,45595
276486,Rosen,Yannis,F,1996-05-06,40000
276294,Gecsei,Indrajit,F,1986-12-01,40000
276494,Ermel,Xiaopeng,M,1992-06-11,66983
276299,Bierman,Frazer,F,1988-04-28,40000
276502,Segond,Indrajit,M,1986-06-15,40000
276503,Schrooten,Tesuro,M,1998-02-21,46345
276314,Demke,Evgueni,F,1987-05-04,66611
276515,Granlund,Hercules,M,1988-11-16,40000
276517,Matzke,Kitty,M,1989-03-27,51421
276531,Litvinov,Michaela,F,1989-08-07,75961
276318,Neiman,Rosella,F,1999-03-22,40036
276541,Krohm,Pranav,M,1989-04-24,40000
276543,Vanwelkenhuysen,Georg,M,2000-05-18,40000
276327,Kadhim,Lijie,F,1987-03-20,59341
276344,Vieri,Mana,M,1999-04-24,40000
276576,McClurg,Guadalupe,M,1987-08-21,73373
276578,Luff,Sibyl,F,1994-06-27,77104
276359,Soicher,Honesty,M,1989-04-04,49870
276584,Shobatake,Toshiki,F,1990-08-17,52257
276360,Gerlach,Berry,M,1994-05-22,40000
276371,Rubsam,Khaled,F,1989-12-19,40080
276378,Luiz,Wanqing,F,1998-08-23,40000
276626,Aseltine,Baruch,M,1986-07-19,44576
276627,Tempesti,Dzung,M,1986-10-19,71946
276633,Birdsall,Shin,M,1988-10-07,120127
276381,Kirkerud,Genki,F,1997-02-24,52829
276403,Yurek,Maria,F,1994-03-29,56772
276648,Tetzlaff,Mokhtar,M,1998-04-27,68814
276650,Yeung,Itzchak,F,1992-05-31,40000
276409,Cools,Mingsen,M,1988-12-09,54757
276413,Mellouli,Kwangho,M,1990-09-15,47685
276657,Wrigley,Reinhold,F,1990-08-01,62953
276426,Narahari,Christophe,F,1994-09-07,62996
276670,Hegner,Vasilis,F,1986-09-22,47569
276433,Morton,Dante,F,1987-01-05,42284
276683,Shackel,Jingling,F,1987-02-24,40000
276685,Piveteau,Pradeep,M,1989-12-14,88043
276686,Solares,Reinhold,F,1989-04-07,53479
276451,Riefers,Xiaoqiu,M,1992-11-20,70445
276694,Emmerich,Ymte,F,1989-03-13,40000
276695,Menhoudj,Katsuyuki,M,1987-11-05,40000
276705,Walston,Kristinn,F,1987-12-26,48147
276455,Awdeh,Remko,M,1986-04-26,89931
276720,Solovay,Guadalupe,M,1989-11-01,40000
276458,Litvinov,Christfried,F,1991-02-06,40000
276464,Luks,Guiseppe,F,1994-07-23,63781
276733,Schonegge,Sungwon,M,1986-05-30,55685
276739,Birta,Nevio,M,1986-11-22,62669
276741,Colorni,Ramya,F,1993-06-15,40000
276837,Farrag,Gina,M,1994-07-01,63872
276749,Farrar,Barna,F,1998-05-11,44797
276764,Emmart,Xiaoheng,F,1997-12-13,62510
276771,Moehrke,Tremaine,F,1995-08-17,49556
276774,Barriga,Bader,M,1987-08-07,40000
276781,Merle,Atreye,F,1988-04-30,44880
276844,Peltason,Elzbieta,M,1986-11-27,84524
276786,Domenig,Arvind,M,1986-12-22,46536
276847,Massonet,Salvador,F,1996-11-27,61243
276800,Remmele,Honglan,F,1989-02-20,81673
276854,Rattan,Kamran,M,1990-03-29,40000
276876,Quittner,Anoosh,M,1991-04-23,48097
276824,Setia,Zsolt,F,1987-02-15,50238
276831,Olivero,Kwangyoen,M,1987-02-26,50763
276879,Leppanen,Matt,M,1988-10-23,40000
276880,Kobuchi,Ramalingam,F,1990-01-24,50294
276898,Chaudhury,Cristinel,F,1986-03-30,40000
277029,Bade,Fumiyo,F,1997-11-04,40000
276918,Garnham,Yongqiao,F,1997-01-07,40000
277033,Thorelli,Paloma,F,1988-05-16,50293
277038,Oberman,Ottavia,M,1986-10-25,40000
276943,Hardjono,Macha,M,1991-03-12,43144
276944,Picco,Arlette,F,1988-12-17,49936
277085,Vasanthakumar,Alper,M,1987-11-12,58647
276947,Yoshizawa,Dinkar,M,2000-06-05,67993
276950,Sewelson,Berthier,M,1995-05-14,42196
277094,Berztiss,Genki,F,1987-11-19,40000
277095,Kaelbling,Atilio,M,1988-05-04,66742
276961,Birnbaum,Tomoyuki,F,1998-04-13,40000
276971,Kropp,Abdulah,F,1993-12-06,40000
277123,Schnabel,Miquel,F,1994-04-23,41198
276972,Butner,Cordelia,M,1987-01-13,79181
277129,Besancenot,Uma,F,1988-08-28,40000
277130,Passino,Bojan,F,1993-11-21,40000
276981,Perfilyeva,Danai,F,1996-04-06,41424
277144,Munck,Vishv,M,1987-09-04,40000
277019,Cherinka,Toshimi,M,1988-05-17,74244
277153,Lindenbaum,Giap,M,1987-07-03,49861
277157,Fasbender,Boutros,M,1993-08-16,76285
277166,Poehlman,Yuchang,F,1998-03-12,48510
277172,Sluis,Yongmin,F,1988-11-16,46197
277182,Comyn,Alejandra,M,1992-01-14,51624
277187,Shinomoto,Arlette,F,1998-07-02,69426
277203,Piancastelli,Shigeichiro,M,1987-05-19,63506
277204,Busillo,Garnik,M,1987-10-16,47604
277415,Ramamoorthy,Xiaoqiang,M,1987-11-30,51226
277235,Ashish,Ayakannu,M,1989-05-10,57406
277248,Erni,Barna,M,1988-02-05,60581
277252,Gurbaxani,Sampalli,M,1999-09-26,40000
277253,Poehlman,Francesca,M,2000-04-18,40000
277418,Terekhov,Kasidit,F,1997-10-23,67998
277442,Pero,Hirochika,M,1988-11-03,42276
277274,Peternell,Uli,M,1986-09-07,43916
277276,Figueira,Marsha,M,1986-07-15,48151
277281,Lieberherr,Shahar,M,1999-11-18,40000
277290,Kalefeld,Masali,F,1989-03-13,41314
277294,Thombley,Teiji,M,2000-10-18,46436
277455,Kermarrec,Luigi,F,2001-01-16,53161
277296,Randi,Xiaoshan,F,1995-03-02,74172
277298,Garnier,Phuoc,M,1988-06-14,74540
277308,Matzat,Patricio,M,1992-11-12,75970
277472,Lung,Bernd,M,1995-07-06,49033
277330,Brobst,Tsuneo,M,1999-01-30,40000
277331,Ghalwash,Uno,F,2000-12-10,47627
277495,Couchot,Etsuo,M,1987-04-08,53779
277334,Oppitz,Xianlong,F,1989-08-15,40000
277358,Brizzi,Sahrah,F,2000-02-12,40000
277361,Nilsson,Cedric,M,1995-03-05,40000
277501,Lupu,Sastry,F,1988-01-12,56211
277372,Terkki,Koichi,F,1992-07-25,57848
277502,Rossi,Selwyn,F,2001-01-27,55635
277376,Unno,Indrajit,F,1995-01-20,72430
277503,Gomatam,Eberhardt,F,1987-11-01,45030
277384,Maliniak,Hercules,F,1989-03-06,40000
277506,Sidou,Dipayan,M,1991-09-14,40000
277580,Schaar,Jaques,M,1990-11-15,64288
277588,Guerreiro,Kensei,F,1988-01-27,68117
277592,Eiron,Rafael,M,2000-05-29,50736
277606,Muhlberg,Gina,M,1999-01-02,40000
277608,Pettis,Vasilis,M,1989-07-23,64364
277612,Flowers,Lokesh,M,1987-05-27,65517
277621,Lorch,Shin,M,1987-09-23,40000
277625,Suppi,Giap,M,1988-11-13,40000
277633,Solares,Rimli,F,1992-12-15,76984
277523,Fabrizio,Yuqun,F,1989-03-30,40559
277655,Setia,Kien,F,1986-03-06,40000
277554,Perry,Jianhao,M,1989-04-26,93272
277661,Bednarek,Hilari,F,1986-05-05,65535
277566,Kumaresan,Jinya,F,1987-04-23,41741
277709,Leonhardt,Supot,M,1993-08-03,52221
277762,Bondorf,Fusako,M,1987-12-01,46181
277713,Sudkamp,Jeanna,F,1995-09-30,40815
277729,Nanard,Shirish,F,1994-05-19,40000
277731,Botman,Stabislas,M,1988-06-14,40000
277742,Lamparter,Shaleah,M,1988-04-06,40000
277784,Pfau,Jacqueline,F,1986-06-15,55677
277745,Suppi,Fay,M,1989-07-25,53167
277759,Emmerich,Steve,F,1994-12-06,40000
277788,Syang,Zijian,F,2000-01-23,40000
277789,Aloisi,Katsuyuki,M,1989-04-14,63486
277804,Kolvik,Chikara,M,1988-05-06,54741
277947,Rouquie,Gaurav,M,1988-08-08,40000
277835,Wixon,Arup,M,1998-09-25,55498
277971,Mansanne,Lijie,M,1991-10-23,40000
277973,Morton,Parviz,M,1988-05-26,40000
277979,Lammel,Jaroslava,M,1991-04-08,67324
277842,Benzaken,Chikako,F,1987-04-29,40000
277996,Straney,Naftaly,M,1988-03-06,53996
277853,Bale,Manibrata,M,1988-07-17,62570
278003,Melichar,Mohit,M,1996-02-12,45740
278008,Merle,Krassimir,F,1988-12-19,61831
277854,Levergood,Shem,F,1988-10-25,56231
278020,Chaudhuri,Xiaopeng,M,1987-01-30,40000
277869,Kakkar,Berto,M,1995-06-22,55457
278024,Sridhar,Guangming,M,1986-05-01,70454
278031,Chandrasekhar,Marco,M,1987-08-15,73316
277886,Yeung,Vishv,F,1995-04-02,61591
278041,Bolotov,Kristian,M,1986-12-24,55550
278051,DuBourdieux,Hugh,M,1987-10-25,59669
278053,Heystek,Bernardo,F,1986-07-02,46834
278058,Gide,Gao,M,1992-11-16,57023
278065,Bade,Shigehito,F,1991-04-01,43199
277892,Heyers,Pintsang,M,1993-03-16,47112
278075,Soicher,Akeno,F,1986-02-08,71702
277895,Swiler,Aloke,M,1997-10-07,42023
278079,Chandrasekhar,Mayumi,M,1994-03-31,40000
278083,Pollock,Georg,M,1990-11-04,47922
278085,Businaro,Georg,M,1988-12-18,40032
277909,Boyle,Supot,M,1989-02-07,55031
278095,Merel,Nagui,M,1999-07-17,51083
278112,Ginneken,Paddy,M,1988-04-07,77031
277910,Kieras,Eirik,M,1991-04-26,40000
277916,Cullers,Satoru,M,1998-08-22,40000
278123,Hinsberger,Shaibal,F,1986-12-03,54377
278126,Greibach,Zdislav,M,1999-09-17,67718
278127,Stentiford,LiMin,F,1999-06-27,40000
277928,Pettey,Uma,F,1986-12-26,40000
277935,Ghalwash,Bedrich,M,2000-07-19,40000
278134,Crouzet,Sorina,M,1986-10-19,87238
277937,Biros,Subir,M,1994-10-15,40000
278317,Millington,Hein,F,1988-09-02,40000
278168,Horswill,Weicheng,M,1989-06-06,40000
278177,Percebois,Moni,M,1986-08-10,87644
278181,Foong,Selwyn,M,1991-11-28,56239
278189,Gunderson,Yinlin,F,1987-10-11,43317
278194,Murillo,Mototsugu,M,1997-09-09,65127
278215,Zaccaria,Ottavia,F,1988-08-03,65154
278232,Sanella,Krassimir,M,1998-12-27,65093
278237,Azuma,Ewing,M,1989-04-20,43068
278240,Nitsch,Youssef,F,1988-07-03,51684
278243,Roison,Werner,M,1987-06-18,53672
278257,Beutelspacher,Mona,M,1986-02-01,51142
278260,Diderrich,Ravishankar,F,1987-09-16,59012
278267,Sichman,Patricia,M,1988-02-19,40514
278280,Shiratori,Adib,M,1988-10-03,41063
278285,Fairtlough,Ronghao,M,1988-03-22,40000
278290,Millington,Shigeaki,M,1990-10-22,85184
278298,Fadgyas,Ronghao,M,1998-12-22,40000
278308,Velasco,Sadun,F,1989-09-03,50171
278508,Improta,Mansur,F,2000-06-03,60529
278510,Baak,Gil,F,1997-08-23,63571
278523,Back,Berni,M,1998-07-21,75523
278528,Rando,Maya,F,1993-04-19,40000
278531,Serre,Zeljko,M,1994-07-04,55662
278608,Angel,Reuven,M,1993-06-11,50813
278610,Benzmuller,Akeno,M,2001-01-22,62499
278619,Denis,Malu,M,1989-07-14,94424
278624,Demizu,Rimli,M,1989-12-18,59472
278689,Terkki,Itzchak,M,1986-08-06,40000
278703,Kitai,Irena,M,1999-10-23,66322
278704,Mondadori,Gill,M,1988-04-18,72820
278715,Schaft,Amstein,M,2000-03-05,58499
278721,Flexer,Tonia,M,1989-05-22,54476
278727,Beutelspacher,Shakhar,F,1990-07-06,40000
278733,Bamford,Moty,F,1989-01-24,40000
278764,Lueh,Koichi,M,1989-04-12,97697
278768,Oxman,Koichi,M,1996-03-08,40000
278771,Henders,Mikhail,F,1986-11-28,64443
278809,Grospietsch,Kirk,F,1986-06-02,41095
278823,Besancenot,Deborah,M,1989-10-27,57308
278825,Delgrossi,Jiakeng,M,1987-10-06,55698
278828,Rosin,Stabislas,M,1987-01-23,50224
278860,Emiris,Fay,F,1997-03-01,59719
278873,Vecchio,Qunsheng,F,1986-11-28,40000
278882,Vrecion,Garnet,F,1999-10-22,48434
278885,Birch,Akeno,M,1988-01-30,42668
278886,Escriba,Divier,M,1987-03-23,40000
278894,Sethi,Chinhyun,F,1986-04-07,46530
278900,Grospietsch,Xiaoshan,M,1987-10-21,40000
278908,Stavenow,Tuval,F,1996-08-12,81236
278918,DiGiano,Sadun,M,1997-04-30,40000
278938,Cesareni,Laurentiu,F,1988-05-14,50684
278943,Shimshoni,Masaki,M,1988-08-23,40000
278949,Rosenbaum,Frazer,F,1989-12-27,56680
278954,Gerlach,Gritta,M,1994-03-14,40000
278955,Lambe,Sachin,F,1996-08-26,43424
278958,Peck,Wayne,M,1995-08-01,58157
278970,Pfau,Jordanka,M,1986-03-26,40000
278977,Unno,Vatsa,F,1988-08-27,40000
278993,Peha,Monique,F,1997-04-07,40000
278995,Dalton,Shigehiro,M,1999-04-30,77328
278996,Kaltofen,Shigeu,M,1987-05-25,46309
278329,Isard,Khatoun,F,1989-08-25,59613
278332,Baezner,Mototsugu,F,1998-06-18,56905
278343,Plumb,Pohua,M,1989-03-21,67977
278346,Duclos,Siddarth,F,1987-09-12,40000
278353,Kalsbeek,Junichi,M,2000-05-19,50764
278360,Bottner,Gregory,M,1989-06-27,73262
278368,Skrikant,Parke,M,1996-05-07,40000
278372,Talmon,Rosita,M,1995-08-27,40000
278379,Braunmuhl,Iara,M,1989-05-01,47078
278395,Motley,Somnath,F,2000-04-22,40000
278396,Marakhovsky,Xianlong,M,1989-06-29,69309
278407,Egerstedt,Lunjin,F,1987-01-21,40000
278413,Fasbender,Seshu,F,1986-03-24,40662
278422,Zeleznik,Peer,M,1989-07-30,46685
278445,Improta,Kamakshi,F,1986-07-07,40000
278446,Carrere,Sachio,M,1999-12-22,40000
278456,Shackel,Xuedong,F,1988-10-01,40954
278466,Boreale,Armond,F,1991-08-11,40000
278479,Simmen,Goa,F,1995-05-02,40000
278486,Maraist,Aiichiro,M,1986-06-19,71759
278495,Erdi,Gilbert,M,1997-12-08,72611
279058,Verhoeff,Paraskevi,M,1988-05-29,76409
279064,Flanders,Stella,M,1986-03-17,56330
279070,Diderrich,Marie,M,1997-12-17,41574
279077,Dahlbom,Shounak,M,1988-09-12,50886
279079,Koblitz,Adly,F,1995-06-04,40000
279093,Farrag,Turgut,M,1992-06-02,42226
279105,Litecky,Shuichi,M,1998-03-30,40000
279111,Herath,Aiichiro,F,1989-07-20,40000
279127,Lorch,Gregory,M,1988-04-20,40000
279134,Lorch,Manu,M,1989-05-17,68073
279139,Eastman,Tetsushi,M,1995-01-09,60322
279143,Krohm,Marl,M,1987-06-03,66490
279162,Kavraki,Reinhard,M,2000-10-13,59749
279169,Sidhu,Billur,M,1995-06-10,67163
279186,Frijda,Valery,M,1988-10-10,40000
279187,Millington,Karsten,M,1986-06-21,57601
279201,Stiles,Udo,M,1989-03-22,40000
279207,Birch,Zorica,M,1986-05-11,41372
279216,Kamber,Debaprosad,M,1997-01-29,40000
279226,Gopalakrishnan,Isaac,M,1994-02-20,43025
279234,Diderrich,Gonzalo,M,1988-10-06,40000
279249,Litecky,Alagu,M,1997-07-31,73559
279286,Benzaken,Kenroku,F,1989-12-20,40000
279287,Ranum,Uli,M,1993-08-14,40000
279288,Masand,Patricio,M,2000-05-28,77104
279300,Bondorf,Tomokazu,F,1986-03-26,40000
279308,Kopetz,Ziva,M,1997-08-18,47715
279321,Flasterstein,Sukumar,M,1989-04-01,44674
279336,Bonifati,Moss,F,1987-01-08,60207
279342,Orlowska,Babette,F,1989-10-19,40000
279349,Shanbhogue,Cullen,M,1986-12-28,55251
279351,Sgarro,Shaunak,M,1988-07-11,59276
279378,Lenart,Pradeep,M,1989-01-11,42161
279386,Verspoor,Parto,M,1988-05-17,59100
279397,Karcich,Elvis,F,1986-11-23,82635
279414,Lores,Iara,M,1988-08-07,56055
279433,Billawala,Tetsurou,F,1987-10-17,64839
279003,Hofting,Chinhyun,M,1986-02-23,40000
279009,Brookman,Taiji,M,1988-12-09,85634
279434,Suermann,Baocai,F,1996-03-14,40000
279014,Shackell,Kazuhisa,M,1989-11-04,48758
279435,Wilharm,Mayumi,F,1992-09-10,60060
279018,Mellouli,Constantino,F,1988-02-02,40000
279436,Setiz,Fun,M,1986-08-03,50146
279440,Hebden,Shin,F,1996-09-04,48082
279446,Jansch,Basant,M,1991-09-20,40000
279037,Mateescu,Ramachenga,M,1987-07-08,40000
279042,Eldridge,Susanna,F,1996-04-29,40000
279448,Halloran,Keung,M,1989-02-06,40000
279451,Qiwen,Pasqua,F,1987-06-09,94698
279468,Kornyak,Weiwu,M,1988-05-09,51233
279477,Kalsbeek,Moon,M,1986-04-28,58962
279478,Zyda,Steve,M,1996-03-23,62437
279484,Famili,Yunming,F,1986-08-04,84957
279611,Perry,Pranav,M,1986-11-05,47476
279487,Fasbender,Dietrich,M,1987-08-14,40000
279618,Cannata,Eben,M,1987-01-19,40000
279619,Thiran,Youngkon,M,1988-01-21,46285
279620,Erbe,Suzette,M,1994-07-19,40000
279488,Vandervoorde,Aleksandar,M,1987-01-03,46765
279504,Thibadeau,Olivera,M,1987-12-23,44042
279642,Besancenot,Feipei,M,1997-02-08,53904
279643,Massonet,Kiam,F,1989-04-09,79806
279506,Selvestrel,Shih,M,1991-04-27,40000
279649,Dolinsky,Rajmohan,F,1988-05-17,40000
279657,Kavraki,Mayuko,M,1990-01-24,68069
279507,Desikan,Masato,M,2000-08-17,78754
279661,Bach,Xiadong,M,1988-03-06,58554
279510,Munck,Makato,F,1987-01-26,70768
279673,Leppanen,Xiaopeng,M,1988-02-22,48674
279511,Rahier,Tsuneo,M,1986-10-18,49064
279514,Heyers,Fumiko,F,1989-08-29,40000
279687,Maquelin,Howell,F,1988-12-08,40000
279518,Ellozy,Werner,M,1989-01-19,78461
279689,McDermid,Martins,M,1988-09-30,40000
279691,Lindenbaum,Peternela,M,1986-04-20,53724
279519,Neimat,Trygve,F,1989-05-29,49332
279703,Makrucki,Kirk,M,1987-02-27,40000
279707,Broder,Makato,M,1999-02-01,40000
279528,Szilard,Rosita,F,1996-03-03,40000
279716,Validov,Sham,F,1994-07-17,40000
279718,Srimani,Sanjiv,F,1990-12-15,40000
279726,Farris,Zhenhua,M,1989-06-21,40000
279535,Sullins,Domenico,F,1989-07-14,52348
279729,Masada,Gully,F,1988-03-28,60317
279732,Imataki,Sedat,F,1989-06-05,56233
279735,Atrawala,Ravishankar,M,1989-02-21,40000
279541,Felder,Tsutomu,F,1988-10-13,81861
279740,Molenaar,Sachio,M,1989-04-08,40000
279742,Woycyznski,Navid,M,1987-01-09,58034
279745,Brattka,Hongzue,F,1987-07-28,50334
279553,Brlek,Elzbieta,M,1989-05-04,40038
279753,Georg,Gio,M,1987-04-03,40000
279758,Chiola,Honesty,F,1991-04-13,40000
279762,Bael,Rildo,M,1986-03-23,72757
279763,Lipner,Marke,F,1986-12-12,40000
279583,Masada,Gianluca,M,1999-11-30,55370
279765,Ranta,Rosine,M,1986-12-25,53668
279770,Brickell,Chenyi,M,1997-11-06,95481
279776,Moehrke,Mohammed,M,1987-06-10,108388
279594,Ponthieu,Alexius,M,1987-07-26,76130
279996,Lampe,Zejun,M,1986-08-20,42575
279804,Camurati,Sugwoo,F,1987-08-17,41744
279808,Dolinsky,Tooru,F,1986-05-08,43069
279829,Stille,Iara,M,1997-01-02,85334
279832,Vural,Kristen,F,1989-04-21,40000
279834,Eugenio,Susanna,M,1991-05-04,42030
279997,Burnard,Heeju,M,1999-04-24,47502
280010,Awdeh,Arnould,M,1995-08-22,62558
279868,Schiper,Hidekazu,M,1988-10-05,40907
280025,Bernardeschi,Kazunori,F,1986-05-22,40000
279875,Kornyak,KayLiang,F,1986-04-26,62259
279880,Akiyama,Surveyors,M,1989-04-20,59888
280038,Luks,Gunilla,F,1996-07-06,49779
279891,Gihr,Eben,M,1987-08-23,56668
279901,Stanfel,Premsyl,F,1988-04-12,40000
280050,Gewali,Fay,M,1996-05-23,40000
279910,Snyers,Yongmin,M,1989-02-08,40000
279915,Rijsenbrij,Angus,M,1989-09-07,40000
279917,Selenyi,Jaroslava,F,1988-07-14,40000
279920,Papsdorf,Stamatina,M,1989-01-10,40503
279972,Gecsei,Jianhua,M,1987-12-04,61807
280169,Sherertz,Aimee,M,1986-05-30,43251
280171,Condotta,Rasikan,F,1995-03-27,62005
280179,Flexer,Fuqing,M,1987-12-23,42672
280187,Ducloy,Dipankar,M,1986-11-24,51808
280197,Fordan,Panayotis,M,1993-12-30,40000
280212,Heemskerk,Chanjung,F,1989-12-06,58441
280216,McDermid,Lene,M,1988-11-26,51427
280220,Pollock,Hailing,F,1986-03-17,40000
280229,Fiutem,Tooru,F,1987-08-13,40000
280236,Vingron,Sadegh,M,2000-07-24,58675
280238,Rodier,Aria,M,1986-03-12,40000
280244,Wilfing,Indrajit,M,1994-09-14,59587
280247,Desikan,Lorien,F,1997-07-19,40000
280255,Roccetti,Richara,M,1987-03-31,85005
280271,Papastamatiou,Yucel,F,1997-10-21,71110
280062,Condotta,Sashi,M,1997-03-27,62979
280277,Perry,Magdalena,M,1989-08-20,52821
280066,Sanella,Kazuyasu,M,1987-10-08,67487
280309,Bolsens,Chuanyi,F,1994-04-01,84662
280088,Llado,Iara,M,1986-10-04,57372
280325,Carrera,Masato,M,1987-12-25,40000
280333,Kisuki,Zongyan,M,1993-08-24,53755
280334,Kadhim,Chrisa,M,1988-06-04,40000
280106,Koyama,Duke,M,1989-01-17,60594
280117,Stanger,Janalee,M,1993-02-25,46797
280353,Sooriamurthi,Cheong,M,1986-02-19,62335
280118,Khasidashvili,Constantino,F,1992-04-30,54459
280355,Stroustrup,Xiaoqiu,M,1991-08-19,71794
280122,Crooks,Rutger,M,1988-08-29,43090
280361,Hiltgen,Shooichi,M,1996-11-14,61253
280368,Sullins,Danae,M,1987-08-28,73774
280370,Vesel,Mayuko,M,1986-03-21,93615
280126,Danecki,Arie,M,1989-08-27,40000
280127,Hammerschmidt,Arnd,M,1999-12-15,40000
280134,Pehl,Yuichiro,M,1995-10-29,40000
280391,Spell,Niclas,M,1993-11-30,77729
280396,Solares,Shih,F,1988-09-23,68955
280404,Matheson,Shuji,M,1997-11-23,40000
280137,Ruther,Cullen,F,1986-07-12,62016
280161,Suermann,Zeljko,M,1987-11-10,41173
280430,Syrotiuk,Sudharsan,M,1987-10-27,61214
280448,Aamodt,Theron,M,1987-03-16,87465
280165,Srimani,Berni,M,1991-05-28,40000
280452,Chenoweth,Navin,M,1998-04-27,44906
280541,Rotem,Holgard,F,1989-04-29,51987
280476,Mandelberg,Harngdar,M,1989-01-28,79973
280477,Sidou,Utz,M,1987-03-22,40000
280483,Jeong,Naraig,M,1989-06-28,68110
280574,Orlowska,Shih,F,1991-01-22,52427
280492,Rosay,Chuanyi,F,1987-02-15,63823
280496,Potthoff,Xianlong,F,1992-10-24,40000
280508,Demos,Srinidhi,M,1992-03-15,48196
280512,Trelles,Sumant,M,1996-02-07,79264
280517,Henders,Aris,F,1986-12-15,54068
280522,Bazelow,Shigeichiro,M,1995-01-28,72491
280595,Kitsuregawa,Frazer,M,1989-04-04,40000
280532,Jayawardene,Gilbert,F,1991-11-07,40000
280534,Nilsson,Oscal,F,1989-09-13,40000
280535,Conti,Shay,M,1996-12-22,54153
280598,Lovengreen,Takanari,F,1998-06-25,40920
280603,Sinitsyn,Kien,M,1993-08-25,64173
280721,Fiutem,Arumugam,M,2000-01-08,67532
280723,Kolinko,Arfst,F,1987-02-05,61816
280729,Pearson,Shuho,F,1986-04-05,40000
280609,Khasidashvili,Elrique,M,1986-12-23,40000
280746,Molenkamp,Taizo,F,1987-04-16,47895
280612,Gien,Yifei,M,1988-10-26,86300
280615,Takanami,Shuky,M,1991-12-25,40000
280756,Nitto,Nahum,M,1992-03-02,45829
280760,Klassen,Rafail,M,1986-04-23,43194
280764,Minakawa,Fumiyo,M,1990-01-02,48294
280622,Back,Wayne,F,1989-07-03,40000
280643,Peroz,Dmitry,M,1988-01-12,55627
280790,Baumann,Ekawit,F,1997-09-30,40000
280796,Lundstrom,Shigenori,M,1987-06-13,49048
280799,Feldmann,Bartek,M,1996-08-10,40000
280803,Dayana,Zine,F,1988-10-17,42621
280651,Seghrouchni,Yakichi,M,1999-11-15,57334
280827,Krybus,Kwangjo,M,1992-08-16,61607
280659,Valiente,Xudong,F,1988-06-01,48923
280681,Braccini,Nahum,M,1986-05-12,40000
280860,Syang,Gudjon,M,1986-12-25,55012
280876,Maginnis,Saniya,M,1987-03-04,62290
280686,Choobineh,Jingling,M,1995-03-14,40000
280883,Compeau,Shao,M,1989-08-21,53939
280687,Lodder,Sakthirel,F,1989-06-30,43322
280699,Krychniak,Elvis,M,1986-06-07,40000
